primaryEIC;eic;transparencyID;name;shortName;orgEic;transmissionId
40W000000007638X;40W100002790900N;7638;ONUR REGULATORU VE HES;S7638;40X000000007379H;2222
40W0000000076409;40W000001398005L;7640;PIRINCLIK HES;S7640;40X000000007399B;1828
40W000000007663Y;40W0000012354496;7663;BALABANLI RES;Balabanlý RE;40X0000000073245;1710
40W000000007683S;40W000001389385N;7683;CAMLICA 2 HES;S7683;40X000000007464Q;1722
40W000000007686M;40W0000015423642;7686;SARAY HIDROELEKTRIK SANTRALI;S7686;40X000000007479D;1756
40W000000007688I;40W000001398619N;7688;TUANA HES;S7688;40X000000007481Q;1729
40W000000007688I;40W000001398619N;7688;TUANA HES;S7688;40X000000007481Q;1729
40W000000007698F;40W0000013985799;7698;ZALA REGULATORU VE HES ;S7698;40X0000000074997;1866
40W000000007718Z;40W000000003594A;7718;KASTAMONU ENTEGRE-BALIKESIR KOJEN. SANT.;KAST-BALIK;40X000000000168S;740
40W000000007738T;40W000001624872F;7738;KAVAKLI RES;S7738;40X000000007519R;1761
40W000000007738T;40W000001624872F;7738;KAVAKLI RES;S7738;40X000000007519R;1761
40W000000007758N;40W000001472239V;7758;KOCLU HES;S7758;40X0000000004134;1746
40W000000007758N;40W000001472239V;7758;KOCLU HES;S7758;40X0000000004134;1746
40W000000007778H;40W000002204813Q;7778;CAYKARA HIDROELEKTRIK SANTRALI;S7778;40X000000007539L;1835
40W000000007798B;40W0000013985985;7798;YUKARI MERCAN HES;YUKARI MERCA;40X0000000073261;2212
40W000000007798B;40W0000013985985;7798;YUKARI MERCAN HES;YUKARI MERCA;40X0000000073261;1363
40W000000007818V;40W000001398638J;7818;CANTA RES;CANTA RES;40X000000003846W;1728
40W000000007838P;40W0000014060240;7838;KOROGLU HES;KOROGLU HES;40X000000007000V;1743
40W000000007839N;40W000001406884O;7839;GUVEN KOJENERASYON;GUVEN KOJENE;40X000000007480S;1732
40W000000007858J;40W000001930390Q;7858;BEYPAZARI BIYOGAZ TESISI;S7858;40X000000007559F;1805
40W000000007878D;40W000001849265M;7878;GOKBOYUN HES;S7878;40X000000007580O;1802
40W000000007879B;40W0000014561243;7879;GOKRES-2 RES;GOKRES-2 RES;40X000000003585Y;1741
40W0000000078987;40W000001622559T;7898;GENERAL REGULATORU VE HES PROJESI;S7898;40X0000000075993;1764
40W0000000078987;40W000001622559T;7898;GENERAL REGULATORU VE HES PROJESI;S7898;40X0000000075993;2229
40W000000007918R;40W000001478766F;7918;ATLAS T.E.S.;S7918;40X000000007639H;1731
40W000000007938L;40W000001472279J;7938;ITC AKSARAY URETIM TESISI;ITC Aksaray ;40X0000000004207;1738
40W000000007938L;40W000001472279J;7938;ITC AKSARAY URETIM TESISI;ITC Aksaray ;40X0000000004207;2404
40W000000007958F;40W0000016317315;7958;AKDERE REGULATORU VE HES;S7958;40X000000007659B;1774
40W000000007959D;40W0000032058701;7959;CINE ADNAN MENDERES HES;CINE HES;40X000000011875T;1749
40W0000000079789;40W000001808499Q;7978;TURKOL OTEL SANTRALI;S7978;40X0000000076795;1799
40W000000008018L;40W000003200637W;8018;ENERJISA TUFANBEYLI SANTRALI;ENERJISA TUF;40X000000000282U;1693
40W000000008018L;40W000003200636Y;8018;ENERJISA TUFANBEYLI SANTRALI;ENERJISA TUF;40X000000000282U;1693
40W000000008018L;40W000001542358Y;8018;ENERJISA TUFANBEYLI SANTRALI;ENERJISA TUF;40X000000000282U;1693
40W000000008038F;40W0000015461412;8038;ALADERECAM ;ALADERECAM ;40X0000000005114;1765
40W0000000080589;40W0000016225615;8058;SILIVRI RES;S8058;40X000000007799W;1760
40W0000000080783;40W0000015859944;8078;KORKMAZ RES;Korkmaz RES;40X000000000613X;1759
40W000000008098Y;40W000001710365E;8098;KANGAL RES;S8098;40X0000000078399;2191
40W000000008098Y;40W000001710365E;8098;KANGAL RES;S8098;40X0000000078399;1763
40W000000008098Y;40W000003194123X;8098;KANGAL RES;S8098;40X0000000078399;2191
40W000000008098Y;40W000003194123X;8098;KANGAL RES;S8098;40X0000000078399;1763
40W000000008099W;40W000001624831T;8099;AYNES GIDA SANAYI VE TICARET ANONIM SIRKETI;S8099;40X000000007840O;1762
40W000000008102W;40W000001808498S;8102;ZEKERE REGULATORU VE HES;S8102;40X000000007843I;1789
40W000000008102W;40W000001808498S;8102;ZEKERE REGULATORU VE HES;S8102;40X000000007843I;2369
40W000000008138B;40W000001622565Y;8138;KIYIKOY RES(ALENKA ENR.);S8138;40X0000000078593;1755
40W0000000081585;40W000001724115B;8158;UMURLAR RUZGAR ENERJI SANTRALI;S8158;40X000000007879Y;1787
40W000000008180C;40W0000017241177;8180;DORUK HES;S8180;40X000000007901U;1666
40W000000008181A;40W100001635072N;8181;DOGANCAY HES(ELEN ENR.);S8181;40X000000007902S;1783
40W000000008199S;40W000001630139I;8199;ERIK HES(EUAS);ERIK HES;40X000000000195P;1801
40W000000008219B;40W0000016426203;8219;KARAKUZ HES;KARAKUZ HES;40X0000000003413;1905
40W000000008225G;40W0000016688833;8225;EFELER JEOTERMAL ELEKTRIK SANTRALI;EFELER JEOTE;40X100000000620N;1786
40W0000000082387;40W000001808478Y;8238;GURGEN REGULATORU VE HES;GURGEN HES;40X100000007959N;1821
40W0000000082395;40W0000018110110;8239;POLATLI  BES;S8239;40X000000007979U;1803
40W0000000082581;40W000001808518B;8258;INCESU RES(TAMYELI);S8258;40X000000008000Q;1795
40W000000008261C;40W0000017403274;8261;MODERN BIYOKUTLE ENERJI SANTRALI;S8261;40X0000000080195;1794
40W000000008278W;40W0000017241169;8278;HIMMETLI HES;HIMMETLI HES;40X000000000166W;1797
40W000000008278W;40W0000017241169;8278;HIMMETLI HES;HIMMETLI HES;40X000000000166W;1797
40W0000000082808;40W000001724121G;8280;SERAP HES;SERAP HES;40X000000003406N;1816
40W0000000082816;40W000001724202G;8281;PIRO HES;PIRO HES;40X000000007362Y;1788
40W0000000082816;40W000001724202G;8281;PIRO HES;PIRO HES;40X000000007362Y;1788
40W0000000082832;40W000003196691N;8283;ALTINYILDIZ KOJEN(EGECMC);S8283;40X000000008040E;2088
40W000000008298Q;40W0000018084559;8298;HAMZABEY REG. VE HES;S8298;40X000000008059U;1837
40W000000008299O;40W000000099519E;8299;TUZLAKOY SERGE HES I-II;S8299;40X0000000080608;1355
40W000000008300S;40W0000017403169;8300;CENGIZ 610 DGKCS;CENGIZ 610 D;40X100000001964N;2334
40W000000008301Q;40W000001931841E;8301;SIGMA SULUOVA BIYOGAZ TESISI;S8301;40X000000008079O;1796
40W0000000083189;40W000002218389O;8318;CERCIKAYA RES;S8318;40X0000000081191;1833
40W0000000083383;40W000001808450J;8338;KEREM JES;KEREM JES;40X000000004857M;1791
40W000000008399K;40W000001810208N;8399;KARACABEY-2 BIYOGAZ SANTRALI;KARACABEY-2 ;40X0000000064181;1827
40W000000008400O;40W000001811028K;8400;AFYON  BIYOGAZ ENERJI SANTRALI;AFYON  BIYOG;40X000000008041C;1817
40W000000008401M;40W000002813534O;8401;INCEBEL HES;S8401;40X000000008179K;1892
40W000000008402K;40W000003194435E;8402;CILEHANE REGULATORU VE HES;S8402;40X000000008199E;1975
40W000000008403I;40W0000018175619;8403;AMASYA COP GAZ ELEKTRIK URETIM TESISI;AMASYA COP G;40X000000008159Q;1806
40W0000000084185;40W0000019301541;8418;KAYAKOY HES;S8418;40X000000008219Y;780
40W000000008439Y;40W000002316417B;8439;KADAHOR REGULATORU VE HIDROELEKTRIK SANTRALI;S8439;40X0000000082406;1889
40W000000008441A;40W000001930843F;8441;EKINCIK HES;S8441;40X0000000082422;1825
40W0000000084428;40W000002456689L;8442;BEYHAN 1 HES;S8442;40X0000000082430;1849
40W0000000084428;40W000002454986P;8442;BEYHAN 1 HES;S8442;40X0000000082430;1849
40W0000000084452;40W000002813620V;8445;AKINCI (KAYABEYI) HES;S8445;40X000000008245X;1881
40W0000000084460;40W000003025074R;8446;ANGUTLU I-II REG. VE HES;S8446;40X000000008246V;1894
40W0000000084460;40W000003025074R;8446;ANGUTLU I-II REG. VE HES;S8446;40X000000008246V;2368
40W000000008447Z;40W000002038066D;8447;CAGLAYAN REGULATORU VE HES(ATE ENR.);S8447;40X000000008247T;1832
40W000000008458U;40W000001930398A;8458;YAKINCA HES;YAKINCA HES;40X000000007899S;1807
40W000000008459S;40W0000026433016;8459;ORTAMANDIRA;S8459;40X000000008259M;1883
40W0000000084622;40W0000019304028;8462;ISIKLAR HES;ISIKLAR;40X0000000061808;2414
40W0000000084622;40W0000019304028;8462;ISIKLAR HES;ISIKLAR;40X0000000061808;964
40W000000008478O;40W000002219723X;8478;ADIGUZEL II HES(PEKER ENR.);S8478;40X000000008319U;1839
40W000000008479M;40W000001949409H;8479;MURAT HES;S8479;40X0000000006769;1824
40W000000008479M;40W000001949409H;8479;MURAT HES;S8479;40X0000000006769;2230
40W0000000084800;40W000000000949E;8480;YATAGAN TERMIK SANTRALI;S8480;40X0000000083216;706
40W0000000084800;40W000000000947I;8480;YATAGAN TERMIK SANTRALI;S8480;40X0000000083216;706
40W0000000084800;40W000000000948G;8480;YATAGAN TERMIK SANTRALI;S8480;40X0000000083216;706
40W000000008499G;40W0000020609295;8499;PEMBELIK HES;PEMBELIK HES;40X000000000577B;1842
40W0000000085181;40W0000020609546;8518;KEMERKOY URETIM TESISI;S8518;40X000000008339O;710
40W000000008538W;40W000002060941F;8538;ARAKLI-3 HES;ARAKLI-3 HES;40X000000004863R;1838
40W000000008539U;40W0000020609554;8539;YENIKOY TES;YENIKOY TES;40X000000008339O;708
40W000000008559O;40W000002830197J;8559;CATALAGZI TERMIK SANTRALI;S8559;40X000000008360X;688
40W000000008559O;40W0000020610508;8559;CATALAGZI TERMIK SANTRALI;S8559;40X000000008360X;688
40W0000000085602;40W000002061039X;8560;ENERJISA YAMANLI II HES;ENERJISA YAM;40X000000000282U;1841
40W000000008580X;40W000002215522Q;8580;YESILKOY HES;S8580;40X000000008379C;1831
40W000000008580X;40W000002215522Q;8580;YESILKOY HES;S8580;40X000000008379C;1831
40W000000008598E;40W000002215429G;8598;DERE;S8598;40X0000000083996;926
40W000000008598E;40W000002215429G;8598;DERE;S8598;40X0000000083996;2405
40W000000008599C;40W0000022154791;8599;IVRIZHES;IVRIZHES;40X0000000083996;1419
40W000000008618Y;40W000002223849Z;8618;TEKSMAK MAKINE KOJENERASYON SANT.;S8618;40X000000008419Q;1863
40W000000008618Y;40W000002225601O;8618;TEKSMAK MAKINE KOJENERASYON SANT.;S8618;40X000000008419Q;1863
40W000000008658M;40W000002650373R;8658;IPEKSAN;S8658;40X000000008459E;1651
40W000000008698A;40W000002225698K;8698;PITANE RES;S8698;40X0000000084992;1843
40W000000008738O;40W000000008990E;8738;PASA HES;S8738;40X000000008539G;853
40W000000008738O;40W0000024548456;8738;PASA HES;S8738;40X000000008539G;853
40W000000008780P;40W000002641915I;8780;HARMANLIK RES;S8780;40X000000008540V;1854
40W000000008781N;40W0000024540095;8781;TURUNCOVA FINIKE HES;TURUNCOVA FI;40X000000006759C;1622
40W0000000088016;40W000002641913M;8801;YUNUSLAR HIDROELEKTRIK SANTRALI;S8801;40X000000008561N;2402
40W0000000088016;40W000002641913M;8801;YUNUSLAR HIDROELEKTRIK SANTRALI;S8801;40X000000008561N;1877
40W0000000088210;40W000002454903I;8821;MEREK HES;MEREK HES;40X000000008359I;1872
40W000000008941R;40W000002634264O;8941;BUYUKBAHCE HES;S8941;40X000000008681D;1898
40W000000008962J;40W000002647160F;8962;STS-1 REGULATORU VE HES;S8962;40X000000008702V;1879
40W000000008981F;40W000002638240I;8981;ALAKOPRU HES;ALAKOPRU HES;40X0000000064408;1862
40W000000009021R;40W000002643502X;9021;SUTLUCE HES;SUTLUCE HES;40X0000000082422;1893
40W000000009021R;40W000002643502X;9021;SUTLUCE HES;SUTLUCE HES;40X0000000082422;1893
40W000000009041L;40W000002813609J;9041;CESME RES;S9041;40X000000008741L;1899
40W000000009061F;40W000003194132W;9061;ARPACIK REG. VE HES;S9061;40X000000008762D;1942
40W0000000090819;40W000003194007Z;9081;BAGARASI RES;S9081;40X0000000087819;1929
40W0000000090835;40W000002813540T;9083;KORU RES;KORU RES;40X000000008540V;1878
40W000000009101T;40W000002813560N;9101;YANBOLU REG. VE HES;S9101;40X000000008801T;1884
40W000000009122L;40W0000031890547;9122;TOSUNLAR 1 JES;S9122;40X000000008842F;1919
40W000000009122L;40W000003192121A;9122;TOSUNLAR 1 JES;S9122;40X000000008842F;1919
40W000000009141H;40W100003008960N;9141;SEMA REGULATORU VE HES;S9141;40X0000000087843;1903
40W000000009161B;40W000003193587X;9161;SUCATI 1 REG. VE HES(ARTIDEGER ENR.);S9161;40X000000008861B;1906
40W000000009161B;40W000003193587X;9161;SUCATI 1 REG. VE HES(ARTIDEGER ENR.);S9161;40X000000008861B;2231
40W0000000091815;40W000003004028E;9181;KIZILCAM HES;KIZILCAM HES;40X000000007362Y;1885
40W000000009201P;40W000003192120C;9201;KIYIKOY RES(BESIKTEPE ENR.);S9201;40X0000000088815;1910
40W000000009221J;40W000003008868O;9221;MUT RES;MUT RES;40X000000008540V;1895
40W000000009222H;40W000003018441H;9222;GUNEYYAKA HES;S9222;40X000000008901P;1902
40W000000009241D;40W000003192287D;9241;ZORLU JEOTERMAL ALASEHIR;S9241;40X000000008921J;1926
40W0000000092617;40W0000031941990;9261;TEPEKISLA BARAJI VE HES;S9261;40X0000000004134;1908
40W0000000092617;40W0000031921406;9261;TEPEKISLA BARAJI VE HES;S9261;40X0000000004134;1908
40W0000000092811;40W000003192460P;9281;PLASKO KOJENERASYON SANTRALI;S9281;40X0000000089811;1934
40W000000009301L;40W000003192421Z;9301;AYVALI(CORUH)HES;S9301;40X000000009001J;1923
40W000000009321F;40W000003192440V;9321;DOGU HES;S9321;40X000000009021D;2290
40W000000009321F;40W000003192440V;9321;DOGU HES;S9321;40X000000009021D;1911
40W0000000093419;40W0000031924200;9341;GOKSU REGULATORU VE HES;S9341;40X0000000090417;1921
40W0000000093613;40W000003192180V;9361;SOMA-B TERMIK SANTRAL;S9361;40X0000000090611;705
40W000000009381Y;40W0000031921600;9381;DILEK RES;DILEK RES;40X000000002225W;1915
40W000000009402F;40W000003192144Z;9402;MANAHOZ HES;S9402;40X000000009082U;1914
40W000000009402F;40W000003192144Z;9402;MANAHOZ HES;S9402;40X000000009082U;1914
40W000000009403D;40W000003192200E;9403;TUNCBILEKTES;S9403;40X000000009083S;1534
40W000000009403D;40W000003192200E;9403;TUNCBILEKTES;S9403;40X000000009083S;862
40W000000009403D;40W000003192200E;9403;TUNCBILEKTES;S9403;40X000000009083S;866
40W000000009403D;40W0000031922208;9403;TUNCBILEKTES;S9403;40X000000009083S;1534
40W000000009403D;40W0000031922208;9403;TUNCBILEKTES;S9403;40X000000009083S;862
40W000000009403D;40W0000031922208;9403;TUNCBILEKTES;S9403;40X000000009083S;866
40W000000009404B;40W0000031922216;9404;ORHANELI TES;ORHANELI tes;40X000000009083S;782
40W0000000094059;40W0000031922232;9405;SULOGLU RES;SULOGLU RES;40X000000008721R;1920
40W000000009421B;40W0000031922402;9421;ALCE HES;S9421;40X000000009101F;1916
40W0000000094415;40W0000031940230;9441;HAYMEANA I-II HES;S9441;40X0000000091413;1966
40W000000009481U;40W000003192481H;9481;BOLU GOYNUK ENERJI SANTRALI;S9481;40X000000009162W;1723
40W000000009483Q;40W000003193607G;9483;ALTINYILDIZ;S9483;40X100000009241N;1119
40W000000009484O;40W000003193540M;9484;AKCAKOYUN HES;AKCAKOYUN HE;40X000000008725J;1918
40W000000009501D;40W000003194131Y;9501;HILAL-2 RES;S9501;40X0000000004134;1973
40W0000000095217;40W000003194119O;9521;AKBUK RES(SUAY ENR.);S9521;40X000000009282M;1944
40W0000000095225;40W0000031940117;9522;ADARES RES(YGT ELK.URT.A.S.));S9522;40X000000009283K;1939
40W0000000095233;40W000003194129L;9523;KARAKAYA REG. VE HES(SULTANMURAT ENR.);S9523;40X0000000093017;1954
40W0000000095411;40W000003194370G;9541;BATISOKE ATIK ISI SANTRALI;S9541;40X0000000093211;1850
40W000000009545U;40W000003204580F;9545;GOKTAS HES;GOKTAS HES;40X0000000116475;1931
40W000000009545U;40W000003204580F;9545;GOKTAS HES;GOKTAS HES;40X0000000116475;2149
40W000000009546S;40W000003193620O;9546;CILEKLITEPE HES;CILEKLILITEP;40X0000000073261;1940
40W000000009547Q;40W000003193621M;9547;AZRA BISKUVI;AZRA TERMIK ;40X000000008563J;1925
40W000000009548O;40W0000031940214;9548;ORION URETIM SANTRALI;S9548;40X000000009364K;1933
40W000000009549M;40W000003193622K;9549;DEMIRCI HES;DEMIRCI HES;40X000000008248R;1930
40W0000000095500;40W000003196808S;9550;TUFEKCIKONAGI HES;S9550;40X000000009365I;2106
40W000000009551Z;40W0000031941113;9551;KOPRUBASI HES(KUCUK ENR.);S9551;40X000000009366G;1932
40W000000009551Z;40W0000031941113;9551;KOPRUBASI HES(KUCUK ENR.);S9551;40X000000009366G;1932
40W000000009552X;40W000003194122Z;9552;SEYHAN OTELI KJS;S9552;40X000000009369A;2289
40W000000009555R;40W000003194133U;9555;HANAK HES;S9555;40X000000009421Y;1935
40W000000009555R;40W000003194133U;9555;HANAK HES;S9555;40X000000009421Y;2263
40W000000009556P;40W0000031941202;9556;ICDAS BIGA RES;ICdaS BIga R;40X000000000369I;1945
40W000000009558L;40W0000031941885;9558;BABADERE JES;S9558;40X000000009423U;1961
40W000000009559J;40W0000031943780;9559;TRABZON RIZE COP GAZI SANTRALI;S9559;40X000000009426O;1949
40W000000009560Y;40W000003194225P;9560;PAKMIL BIYOKUTLE SANTRALI;S9560;40X000000009427M;1955
40W000000009561W;40W000003194347B;9561;CAY HES;S9561;40X000000009341W;1951
40W000000009562U;40W000003194009V;9562;POYRAZGOLU RES(UFUK ENR.);S9562;40X000000009342U;1928
40W000000009581Q;40W0000031941210;9581;EGE RES;S9581;40X000000009346M;1943
40W000000009582O;40W000003194126R;9582;YALOVA RES;S9582;40X000000009348I;2066
40W000000009583M;40W0000031943691;9583;SOKE RES;S9583;40X000000009349G;1977
40W000000009585I;40W0000031940222;9585;KANDIL REG. VE HES;S9585;40X000000009356J;1958
40W0000000096019;40W000003194226N;9601;PASALI REGULATORU VE HES;S9601;40X000000009386A;1967
40W0000000096221;40W000003194134S;9622;SERHAT HES;S9622;40X100000009403N;1950
40W0000000096221;40W000003194134S;9622;SERHAT HES;S9622;40X100000009403N;1950
40W000000009624Y;40W000003194167D;9624;ADA-2 RES;S9624;40X000000009443O;1946
40W000000009625W;40W000003194228J;9625;KARAMAN BIYOGAZ ENERJI SANTRALI;S9625;40X000000009444M;1986
40W000000009641Y;40W000003194171M;9641;SEBIL REGULATORU VE HES;S9641;40X000000009428K;2075
40W000000009641Y;40W000003194172K;9641;SEBIL REGULATORU VE HES;S9641;40X000000009428K;2075
40W000000009643U;40W000003194224R;9643;KANIJE RES;S9643;40X000000009431V;1947
40W000000009644S;40W000003194125T;9644;FUATRES RES;Fuatres RES;40X000000008540V;1959
40W000000009662Q;40W000003194889C;9662;HIZIR REG VE HIDROELEKTRIK SANTRALI;S9662;40X000000009449C;1976
40W000000009662Q;40W000003194889C;9662;HIZIR REG VE HIDROELEKTRIK SANTRALI;S9662;40X000000009449C;1976
40W000000009664M;40W000003194336G;9664;PAMUKOREN JES 2;S9664;40X000000009451P;1968
40W000000009665K;40W000003194190I;9665;KALEKOY HES;KalekOy Hes;40X000000006518Y;1988
40W000000009682K;40W0000031941699;9682;DILOVASI CBS(LFG);KORFEZ ENERJ;40X100000005089N;1953
40W000000009683I;40W000003194223T;9683;SIVAS COP GAZ ELEKTRIK URETIM TESISI;S9683;40X0000000094688;1956
40W000000009683I;40W000003194223T;9683;SIVAS COP GAZ ELEKTRIK URETIM TESISI;S9683;40X0000000094688;2196
40W000000009684G;40W000003194170O;9684;ATAKOY HES(CAMLIKAYA  ENR.);ATAKOY HES;40X0000000025658;1960
40W000000009686C;40W0000031943683;9686;SANLIURFA BIYOKUTLE ENERJI SANTRALI;S9686;40X0000000094696;1962
40W0000000097015;40W000003195727X;9701;IC ANADOLU DOGALGAZ KOMBINE CEVRIM SANTRALI;S9701;40X0000000094882;2048
40W0000000097023;40W0000031943497;9702;OVACIK BES;S9702;40X0000000094890;1971
40W0000000097031;40W000003194585W;9703;KURTKAYASI RUZGAR ENERJI SANTRALI;S9703;40X000000009508M;2030
40W000000009705Y;40W0000031955088;9705;CAYALTI REGULATORU VE HES;S9705;40X000000009528G;2047
40W000000009722Y;40W000003194440L;9722;BAGBASI HES;S9722;40X000000009456F;1978
40W000000009725S;40W000003194437A;9725;BEYPI A.S. BOLU YEM FABRIKASI KOJENERASYON SANTRALI;BEYPI A.S. B;40X000000004915Y;2026
40W000000009728M;40W000003194444D;9728;ITC-KA ELAZIG URT.TESISI;ITC-KA ELAZI;40X0000000004207;1987
40W000000009741U;40W0000031944671;9741;ISKENDERUN COP GAZ ELEKTRIK URETIM TESISI;S9741;40X000000009530T;2021
40W000000009742S;40W000003195710D;9742;MARTEKS URETIM TESISI;S9742;40X000000009531R;2053
40W000000009762M;40W000003205560G;9762;DINAR 2 ;DINAR 2 ;40X000000011855Z;1864
40W000000009763K;40W000003194443F;9763;AKBUK II RES;AKBUK II RES;40X000000000613X;2031
40W000000009763K;40W0000031944663;9763;AKBUK II RES;AKBUK II RES;40X000000000613X;2031
40W000000009781I;40W000003194584Y;9781;KOROGLU BARAJI VE KOTANLI HES;Kotanlý II H;40X000000003406N;2022
40W000000009781I;40W000003194584Y;9781;KOROGLU BARAJI VE KOTANLI HES;Kotanlý II H;40X000000003406N;2022
40W0000000098011;40W0000031946089;9801;CAMLICA HES(HIDROGUC ENR.);CAMLICA HES;40X0000000095927;2315
40W000000009841Q;40W0000031949231;9841;SINCIKRES;SINCIKRES;40X000000009588Z;1679
40W000000009862I;40W000003194968G;9862;UMUTLU HES;UMUTLU HES;40X000000009614N;2312
40W000000009862I;40W000003194968G;9862;UMUTLU HES;UMUTLU HES;40X000000009614N;2042
40W000000009882C;40W000003194926W;9882;GREENECO JES;GREENECO JES;40X000000009550N;2037
40W000000009905Q;40W000003195231P;9905;ATIK ISI SANTRALI;ATIK ISI SAN;40X000000009455H;1577
40W000000009906O;40W000003204637C;9906;BAYRA HES;BAYRA HES;40X000000004469V;2043
40W000000009921S;40W000003195222Q;9921;ULUBORLU RES;ULUBORLU RES;40X0000000095498;2039
40W000000009922Q;40W000003195223O;9922;YAYLAKOY RES;YAYLAKOY RES;40X0000000096486;2040
40W000000009923O;40W000003195224M;9923;ARIKAN URETIM TESISI(KOJEN);*ARIKAN URET;40X000000009610V;2041
40W000000009942K;40W0000031952658;9942;FETHIYE HES;(DEVIR)FETHI;40X000000009662C;1469
40W000000009961G;40W0000031952674;9961;DOGANSAR REG. VE HES;DOGANSAR REG;40X000000009631N;2228
40W000000009961G;40W0000031952674;9961;DOGANSAR REG. VE HES;DOGANSAR REG;40X000000009631N;2051
40W000000009962E;40W0000031952682;9962;GOKBOGET HES;GOKBOGET HES;40X0000000096648;2038
40W000000009963C;40W0000031952690;9963;CANDIR I REG. VE HES;CANDIR I REG;40X000000009613P;2044
40W000000009964A;40W000003195270F;9964;MANAVGATHES;MANAVGATHES;40X0000000096745;971
40W0000000099658;40W000003195271D;9965;KONYA BIOGAZ;KonyaAtýksu ;40X000000009652F;1559
40W0000000099658;40W000003195271D;9965;KONYA BIOGAZ;KonyaAtýksu ;40X000000009652F;2408
40W000000009981A;40W0000031952836;9981;TOROS TARIM SAMSUN SANTRALI;TOROS TARIM ;40X100000000522N;2036
40W0000000099828;40W0000031954626;9982;GOKYAR HES;GOKYAR HES;40X0000000001089;1468
40W000000010009J;40W000003195505E;10009;AKPINAR HES;AKPINAR HES;40X000000009650J;2056
40W000000010010Y;40W000003195506C;10010;DOGANKENT-HES;DOGANKENT-HE;40X000000009651H;1069
40W000000010011W;40W000003195507A;10011;TORUL-HES;TORUL-HES;40X000000009651H;960
40W000000010012U;40W0000031955096;10012;VANAZIT HES;VANAZIT HES;40X000000009628C;2367
40W000000010012U;40W0000031955096;10012;VANAZIT HES;VANAZIT HES;40X000000009628C;2049
40W000000010012U;40W0000031955096;10012;VANAZIT HES;VANAZIT HES;40X000000009628C;2367
40W000000010012U;40W0000031955096;10012;VANAZIT HES;VANAZIT HES;40X000000009628C;2049
40W000000010013S;40W0000031956521;10013;GERMIYAN RES;GERMIYAN RES;40X000000006038B;2050
40W000000010022R;40W000003195469T;10022;KURTUN-HES;KURTUN-HES;40X000000009651H;1379
40W000000010041N;40W0000031957072;10041;CATALTEPE RES(SUPER ELK.);CATELTEPE RE;40X0000000096664;2061
40W000000010061H;40W000003195659O;10061;PAMUKOREN JES 3;PAMUKOREN JE;40X000000009451P;2064
40W000000010062F;40W000003195664V;10062;SARITEPE RES;SARITEPE RES;40X000000009663A;2071
40W000000010063D;40W000003195665T;10063;POYRAZ RES(NM ENR.);POYRAZ RES;40X000000009750F;2059
40W000000010064B;40W000003195728V;10064;ALACATI RES(EGENDA EGE ENR.);ALACATI RUZG;40X000000006038B;2063
40W000000010081B;40W0000031957080;10081;URLA RES;URLA RES;40X000000006038B;2058
40W0000000100829;40W000003195709Z;10082;DEMIRCILER RES(ZORLU RZG.);DEMIRCILER R;40X000000009663A;2076
40W000000010101V;40W000003195711B;10101;KIPAS KAGIT ENERJI SANTRALI;KIPAS KAGIT ;40X0000000097482;1880
40W000000010102T;40W0000031957129;10102;AMASYA RES;AMASYA RES;40X000000009731J;2054
40W000000010141J;40W000003195909R;10141;ZINCIRLI RES;ZINCIRLI RES;40X0000000097709;2087
40W000000010161D;40W000003195967D;10161;NAZAR URETIM TESISI;NAZAR URETIM;40X000000009751D;2110
40W0000000101817;40W0000031959885;10181;DEMIR REG.VE HES.;DEMIR REG.VE;40X0000000097490;2067
40W0000000101817;40W0000031959885;10181;DEMIR REG.VE HES.;DEMIR REG.VE;40X0000000097490;2172
40W0000000101825;40W0000031959893;10182;KARACAOREN 2 HIDRO E.S.;KARACAOREN 2;40X000000009769V;974
40W000000010201R;40W000003195970O;10201;KARACAOREN 1 HIDRO E.S.;KARACAOREN 1;40X000000009769V;973
40W000000010202P;40W000003195971M;10202;KOZBUKU HES;KOZBUKU HES;40X100000003908N;2086
40W000000010241F;40W000003196028H;10241;ZELIHA RES;ZELIHA RES;40X000000009431V;2068
40W0000000102619;40W000003196227B;10261;KADINCIK 1;KADINCIK 1;40X0000000073261;1079
40W0000000102627;40W0000031962289;10262;KADINCIK 2;KADINCIK 2;40X0000000073261;1080
40W0000000102813;40W0000031962475;10281;YANIKKOPRU HES;YANIKKOPRU H;40X000000009948V;2072
40W000000010302L;40W000003196268Y;10302;TEKAS ELK.URT.SANTRALI;TEKAS ELK.UR;40X0000000099280;2060
40W000000010341B;40W000003206090M;10341;KARADAG RES;KARADAG RES;40X000000010329O;2083
40W0000000103445;40W0000031963277;10344;EBRU HES;EBRU HES;40X000000009888N;2077
40W000000010401J;40W000003196587I;10401;OKKAYASI REG. VE SEHITLIK HES;OKKAYASI REG;40X000000009708E;2107
40W000000010401J;40W000003196587I;10401;OKKAYASI REG. VE SEHITLIK HES;OKKAYASI REG;40X000000009708E;2107
40W000000010402H;40W000003196588G;10402;CARIKLI HES;CARIKLI HES;40X000000010091V;2092
40W000000010403F;40W000003196694H;10403;AYRES_OVARES;AYRES_OVARES;40X000000010290P;2089
40W000000010404D;40W000003196695F;10404;ABALIOGLU_KEMALPASA;ABALIOGLU_KE;40X000000009661E;2069
40W000000010421D;40W000003196708W;10421;KARACAYIR RES-MURSAL;KARACAYIR;40X0000000100281;2097
